timestamp,open,high,low,close,volume,close_time,qav,num_trades,taker_base_vol,taker_quote_vol,ignore
1770038100000,78000.00000000,78128.54000000,77833.74000000,77918.32000000,194.41965000,1770038999999,15161040.26470590,88415,99.79331000,7782426.49570030,0
1770039000000,77918.32000000,78020.00000000,77815.60000000,77875.04000000,193.71574000,1770039899999,15093134.72094310,65935,77.37016000,6028133.81539090,0
1770039900000,77875.04000000,78458.00000000,77829.34000000,78224.79000000,325.76037000,1770040799999,25442750.50220430,91866,204.60253000,15980519.09522770,0
1770040800000,78224.80000000,78298.00000000,77728.00000000,77788.63000000,264.69528000,1770041699999,20638461.71088940,78876,100.87491000,7866721.86439860,0
1770041700000,77788.62000000,78100.55000000,77626.44000000,78022.04000000,301.92394000,1770042599999,23504319.70405530,93251,162.95167000,12687712.36790010,0
1770042600000,78022.03000000,78885.00000000,77982.37000000,78504.04000000,965.55624000,1770043499999,75802123.79574350,286947,547.04999000,42948925.08236170,0
1770043500000,78504.04000000,78760.70000000,77686.37000000,77844.79000000,687.90062000,1770044399999,53793078.30462190,178745,342.88641000,26811901.42254680,0
1770044400000,77844.78000000,78394.00000000,77564.62000000,78295.36000000,890.02520000,1770045299999,69416471.33739830,219825,397.18406000,30967700.17717510,0
1770045300000,78295.36000000,78945.53000000,78151.95000000,78622.00000000,804.62184000,1770046199999,63238089.98396490,193954,477.41700000,37522262.19700990,0
1770046200000,78622.01000000,79360.00000000,78433.10000000,79021.47000000,944.27486000,1770047099999,74484104.35582510,168988,534.14329000,42143038.74887430,0
1770047100000,79021.47000000,79197.03000000,78632.29000000,78850.06000000,599.08631000,1770047999999,47280933.36047160,155060,301.28121000,23777556.36022120,0
1770048000000,78850.06000000,79185.05000000,78617.16000000,79066.10000000,520.14717000,1770048899999,41049601.89955130,152792,283.67995000,22390073.70449410,0
1770048900000,79066.10000000,79288.28000000,78859.11000000,79180.01000000,612.72638000,1770049799999,48452072.40413860,126923,319.41343000,25258150.02868730,0
1770049800000,79180.00000000,79215.99000000,78822.34000000,79072.16000000,425.71842000,1770050699999,33644622.89693590,95744,219.60183000,17353984.58817500,0
1770050700000,79072.16000000,79078.18000000,78584.00000000,78634.76000000,429.15702000,1770051599999,33810535.42085630,96171,219.60873000,17298807.52210230,0
1770051600000,78634.75000000,78999.40000000,78603.93000000,78978.92000000,375.65720000,1770052499999,29633365.71439020,93245,216.90553000,17110046.41982910,0
1770052500000,78978.92000000,79213.99000000,78906.00000000,78965.63000000,397.29905000,1770053399999,31409706.31466790,81965,209.82308000,16587883.30922920,0
1770053400000,78965.64000000,79205.22000000,78770.65000000,78875.10000000,376.72072000,1770054299999,29752726.70205970,75406,199.65220000,15768477.95266030,0
1770054300000,78875.10000000,79072.41000000,78798.01000000,78988.64000000,257.33397000,1770055199999,20318664.16414610,53545,137.92745000,10889851.13907580,0
1770055200000,78988.65000000,78988.65000000,78662.00000000,78711.87000000,222.50505000,1770056099999,17537785.96753460,52566,113.74558000,8964633.79889560,0
1770056100000,78711.88000000,78742.43000000,78369.13000000,78430.36000000,324.25214000,1770056999999,25472138.61993470,62674,165.39984000,12993660.75930890,0
1770057000000,78430.36000000,78867.99000000,78404.40000000,78578.87000000,250.00297000,1770057899999,19664394.46794750,53779,138.26743000,10875940.57503080,0
1770057900000,78578.86000000,78698.00000000,78560.00000000,78569.84000000,195.89841000,1770058799999,15403801.37005320,53537,97.18211000,7641299.68331180,0
1770058800000,78569.83000000,78697.99000000,78375.44000000,78520.00000000,290.78858000,1770059699999,22832716.41179320,60567,156.06849000,12254185.59048730,0
